data,regiao,id_cliente,nome_cliente,produto,categoria,valor,renda_mensal
2024-03-05,Nordeste,67,Cliente 067,Produto_01,Bebidas,119.72,2091.75
2024-03-05,Sudeste,32,Cliente 032,Produto_11,Higiene,191.27,1555.9
2024-03-05,Sudeste,66,Cliente 066,Produto_13,Limpeza,157.26,3555.53
2024-03-05,Sudeste,17,Cliente 017,Produto_09,Higiene,164.59,2200.5
2024-03-05,Sul,18,Cliente 018,Produto_05,Alimentos,144.16,3366.91
2024-03-05,Sudeste,53,Cliente 053,Produto_11,Higiene,132.44,1047.69
2024-03-05,Nordeste,104,Cliente 104,Produto_05,Alimentos,57.75,766.96
2024-03-05,Sudeste,33,Cliente 033,Produto_10,Higiene,178.62,538.98
2024-03-05,Sudeste,57,Cliente 057,Produto_07,Alimentos,130.17,2054.28
2024-03-05,Nordeste,104,Cliente 104,Produto_07,Alimentos,36.71,766.96
2024-03-05,Nordeste,74,Cliente 074,Produto_04,Bebidas,157.07,780.38
2024-03-05,Norte,102,Cliente 102,Produto_02,Bebidas,155.23,1688.45
2024-03-05,Centro-Oeste,55,Cliente 055,Produto_07,Alimentos,194.61,4868.09
2024-03-05,Sul,113,Cliente 113,Produto_09,Higiene,114.16,7180.73
2024-03-06,Sul,84,Cliente 084,Produto_11,Higiene,87.55,4839.84
2024-03-06,Sudeste,89,Cliente 089,Produto_07,Alimentos,166.97,347.23
2024-03-06,Norte,111,Cliente 111,Produto_06,Alimentos,107.47,4320.1
2024-03-06,Nordeste,64,Cliente 064,Produto_14,Limpeza,139.09,1180.38
2024-03-06,Sul,4,Cliente 004,Produto_03,Bebidas,130.24,3257.27
2024-03-06,Norte,111,Cliente 111,Produto_03,Bebidas,101.55,4320.1
2024-03-06,Sudeste,17,Cliente 017,Produto_14,Limpeza,145.92,2200.5
2024-03-06,Sul,13,Cliente 013,Produto_06,Alimentos,221.54,3118.4
2024-03-06,Nordeste,16,Cliente 016,Produto_11,Higiene,122.07,1770.69
2024-03-06,Sul,5,Cliente 005,Produto_03,Bebidas,164.24,1238.45
2024-03-06,Sul,73,Cliente 073,Produto_14,Limpeza,169.76,2937.93
2024-03-06,Norte,119,Cliente 119,Produto_07,Alimentos,188.67,2637.62
2024-03-06,Norte,56,Cliente 056,Produto_03,Bebidas,68.27,3387.57
2024-03-06,Sul,48,Cliente 048,Produto_04,Bebidas,20.17,2977.27
2024-03-06,Centro-Oeste,96,Cliente 096,Produto_12,Limpeza,66.08,271.52
2024-03-06,Sudeste,69,Cliente 069,Produto_01,Bebidas,126.09,3532.96
2024-03-06,Centro-Oeste,118,Cliente 118,Produto_04,Bebidas,137.52,3505.88
2024-03-06,Sudeste,30,Cliente 030,Produto_09,Higiene,195.28,649.37
2024-03-06,Centro-Oeste,27,Cliente 027,Produto_11,Higiene,179.75,5430.32
2024-03-06,Sul,81,Cliente 081,Produto_11,Higiene,243.24,3635.87
2024-03-06,Sul,4,Cliente 004,Produto_04,Bebidas,165.04,3257.27
2024-03-06,Sul,72,Cliente 072,Produto_02,Bebidas,210.87,564.3
2024-03-06,Nordeste,40,Cliente 040,Produto_06,Alimentos,113.06,793.71
2024-03-06,Sudeste,80,Cliente 080,Produto_12,Limpeza,131.97,5146.29
2024-03-06,Sudeste,108,Cliente 108,Produto_12,Limpeza,205.5,5843.4
2024-03-06,Sul,113,Cliente 113,Produto_04,Bebidas,110.67,7180.73
2024-03-06,Norte,39,Cliente 039,Produto_13,Limpeza,77.23,4429.44
2024-03-06,Sul,81,Cliente 081,Produto_14,Limpeza,31.66,3635.87
2024-03-06,Sudeste,69,Cliente 069,Produto_06,Alimentos,97.97,3532.96
2024-03-06,Sudeste,20,Cliente 020,Produto_09,Higiene,153.83,2358.59
2024-03-06,Sudeste,17,Cliente 017,Produto_02,Bebidas,78.73,2200.5
2024-03-06,Sudeste,103,Cliente 103,Produto_14,Limpeza,113.73,1436.25
2024-03-06,Sudeste,103,Cliente 103,Produto_05,Alimentos,38.06,1436.25
2024-03-06,Sul,10,Cliente 010,Produto_04,Bebidas,111.46,4884.02
2024-03-06,Nordeste,67,Cliente 067,Produto_06,Alimentos,91.15,2091.75
2024-03-06,Norte,39,Cliente 039,Produto_10,Higiene,167.66,4429.44
2024-03-06,Nordeste,65,Cliente 065,Produto_10,Higiene,112.41,946.78
2024-03-07,Centro-Oeste,114,Cliente 114,Produto_05,Alimentos,117.29,627.32
2024-03-07,Sudeste,103,Cliente 103,Produto_07,Alimentos,82.78,1436.25
2024-03-07,Centro-Oeste,90,Cliente 090,Produto_14,Limpeza,110.92,1692.94
2024-03-07,Nordeste,120,Cliente 120,Produto_12,Limpeza,196.92,1825.61
2024-03-07,Nordeste,16,Cliente 016,Produto_09,Higiene,65.45,1770.69
2024-03-07,Norte,102,Cliente 102,Produto_11,Higiene,12.34,1688.45
2024-03-07,Centro-Oeste,109,Cliente 109,Produto_13,Limpeza,98.04,1364.75
2024-03-07,Norte,100,Cliente 100,Produto_03,Bebidas,192.23,3610.95
2024-03-07,Nordeste,65,Cliente 065,Produto_14,Limpeza,182.41,946.78
2024-03-07,Nordeste,67,Cliente 067,Produto_08,Alimentos,91.35,2091.75
2024-03-07,Norte,19,Cliente 019,Produto_02,Bebidas,39.78,3032.65
2024-03-07,Sul,48,Cliente 048,Produto_01,Bebidas,169.34,2977.27
2024-03-07,Norte,111,Cliente 111,Produto_05,Alimentos,126.6,4320.1
2024-03-07,Sul,81,Cliente 081,Produto_09,Higiene,132.57,3635.87
2024-03-07,Sudeste,70,Cliente 070,Produto_13,Limpeza,151.39,2361.6
2024-03-07,Nordeste,16,Cliente 016,Produto_03,Bebidas,133.66,1770.69
2024-03-07,Nordeste,104,Cliente 104,Produto_14,Limpeza,165.27,766.96
2024-03-07,Sul,38,Cliente 038,Produto_05,Alimentos,104.76,1926.75
2024-03-07,Sudeste,23,Cliente 023,Produto_11,Higiene,74.53,2618.46
2024-03-07,Nordeste,40,Cliente 040,Produto_14,Limpeza,153.69,793.71
2024-03-07,Nordeste,67,Cliente 067,Produto_10,Higiene,281.51,2091.75
2024-03-07,Centro-Oeste,31,Cliente 031,Produto_08,Alimentos,111.31,1030.59
2024-03-07,Norte,119,Cliente 119,Produto_06,Alimentos,76.65,2637.62
2024-03-07,Sul,2,Cliente 002,Produto_09,Higiene,72.46,1964.53
2024-03-07,Norte,46,Cliente 046,Produto_14,Limpeza,87.69,3120.34
2024-03-07,Sul,10,Cliente 010,Produto_08,Alimentos,112.87,4884.02
2024-03-07,Sudeste,41,Cliente 041,Produto_11,Higiene,49.64,500.37
2024-03-07,Centro-Oeste,91,Cliente 091,Produto_14,Limpeza,169.48,5257.22
2024-03-07,Sul,36,Cliente 036,Produto_14,Limpeza,114.63,6862.81
2024-03-07,Nordeste,99,Cliente 099,Produto_13,Limpeza,123.37,2284.33
2024-03-07,Nordeste,44,Cliente 044,Produto_11,Higiene,16.89,4340.18
2024-03-07,Centro-Oeste,107,Cliente 107,Produto_10,Higiene,45.36,5079.71
2024-03-07,Sul,54,Cliente 054,Produto_01,Bebidas,75.76,4354.92
2024-03-07,Centro-Oeste,112,Cliente 112,Produto_14,Limpeza,174.89,994.71
2024-03-07,Centro-Oeste,110,Cliente 110,Produto_09,Higiene,104.74,3461.7
2024-03-07,Norte,24,Cliente 024,Produto_08,Alimentos,45.57,10947.0
2024-03-07,Nordeste,98,Cliente 098,Produto_03,Bebidas,88.22,1257.91
2024-03-07,Centro-Oeste,114,Cliente 114,Produto_12,Limpeza,144.45,627.32
2024-03-07,Norte,46,Cliente 046,Produto_01,Bebidas,69.85,3120.34
2024-03-08,Sudeste,70,Cliente 070,Produto_12,Limpeza,165.48,2361.6
2024-03-08,Sudeste,66,Cliente 066,Produto_06,Alimentos,189.44,3555.53
2024-03-08,Centro-Oeste,31,Cliente 031,Produto_13,Limpeza,119.18,1030.59
2024-03-08,Sudeste,32,Cliente 032,Produto_13,Limpeza,60.93,1555.9
2024-03-08,Sudeste,41,Cliente 041,Produto_10,Higiene,226.64,500.37
2024-03-08,Nordeste,67,Cliente 067,Produto_10,Higiene,108.41,2091.75
2024-03-08,Sudeste,11,Cliente 011,Produto_04,Bebidas,115.71,1372.03
2024-03-08,Norte,88,Cliente 088,Produto_07,Alimentos,106.7,10194.8
2024-03-08,Norte,111,Cliente 111,Produto_09,Higiene,149.2,4320.1
2024-03-08,Norte,19,Cliente 019,Produto_07,Alimentos,36.23,3032.65
2024-03-08,Sudeste,15,Cliente 015,Produto_07,Alimentos,243.44,638.77
2024-03-08,Nordeste,104,Cliente 104,Produto_03,Bebidas,186.51,766.96
2024-03-08,Centro-Oeste,9,Cliente 009,Produto_05,Alimentos,174.26,2692.74
2024-03-08,Norte,19,Cliente 019,Produto_02,Bebidas,70.13,3032.65
2024-03-08,Norte,82,Cliente 082,Produto_03,Bebidas,149.29,3632.77
2024-03-08,Sudeste,29,Cliente 029,Produto_14,Limpeza,176.28,6319.21
2024-03-08,Sul,84,Cliente 084,Produto_13,Limpeza,26.17,4839.84
2024-03-08,Sudeste,62,Cliente 062,Produto_06,Alimentos,65.69,6503.29
2024-03-08,Norte,46,Cliente 046,Produto_09,Higiene,36.29,3120.34
2024-03-08,Norte,88,Cliente 088,Produto_06,Alimentos,98.61,10194.8
2024-03-08,Centro-Oeste,112,Cliente 112,Produto_06,Alimentos,70.8,994.71
2024-03-08,Nordeste,67,Cliente 067,Produto_12,Limpeza,89.61,2091.75
2024-03-08,Sul,106,Cliente 106,Produto_08,Alimentos,72.09,9272.59
2024-03-08,Sudeste,29,Cliente 029,Produto_06,Alimentos,184.97,6319.21
2024-03-08,Sul,5,Cliente 005,Produto_07,Alimentos,109.7,1238.45
2024-03-08,Sudeste,59,Cliente 059,Produto_06,Alimentos,121.1,2353.65
2024-03-08,Sul,72,Cliente 072,Produto_08,Alimentos,57.26,564.3
2024-03-08,Sul,22,Cliente 022,Produto_14,Limpeza,99.1,2449.01
2024-03-08,Centro-Oeste,93,Cliente 093,Produto_04,Bebidas,203.31,4060.47
2024-03-08,Sul,97,Cliente 097,Produto_05,Alimentos,82.72,2878.73
2024-03-08,Centro-Oeste,26,Cliente 026,Produto_10,Higiene,55.71,3130.59
2024-03-08,Sudeste,50,Cliente 050,Produto_06,Alimentos,122.15,1356.13
2024-03-08,Centro-Oeste,118,Cliente 118,Produto_06,Alimentos,136.13,3505.88
2024-03-08,Nordeste,64,Cliente 064,Produto_02,Bebidas,13.84,1180.38
2024-03-08,Sul,10,Cliente 010,Produto_14,Limpeza,150.11,4884.02
2024-03-08,Centro-Oeste,94,Cliente 094,Produto_14,Limpeza,228.68,2589.29
2024-03-08,Sul,13,Cliente 013,Produto_03,Bebidas,129.45,3118.4
2024-03-08,Sudeste,41,Cliente 041,Produto_02,Bebidas,122.83,500.37
2024-03-08,Centro-Oeste,90,Cliente 090,Produto_08,Alimentos,33.89,1692.94
2024-03-08,Centro-Oeste,8,Cliente 008,Produto_04,Bebidas,106.04,3192.19
2024-03-08,Norte,19,Cliente 019,Produto_03,Bebidas,138.41,3032.65
2024-03-08,Nordeste,28,Cliente 028,Produto_14,Limpeza,104.61,4257.11
2024-03-08,Centro-Oeste,7,Cliente 007,Produto_12,Limpeza,137.33,4724.66
2024-03-08,Sul,73,Cliente 073,Produto_14,Limpeza,180.24,2937.93
2024-03-08,Sudeste,23,Cliente 023,Produto_03,Bebidas,169.67,2618.46
2024-03-09,Centro-Oeste,12,Cliente 012,Produto_11,Higiene,92.86,1917.65
2024-03-09,Sudeste,30,Cliente 030,Produto_05,Alimentos,129.37,649.37
2024-03-09,Nordeste,68,Cliente 068,Produto_13,Limpeza,50.58,4153.22
2024-03-09,Nordeste,47,Cliente 047,Produto_05,Alimentos,183.11,1400.82
2024-03-09,Sul,18,Cliente 018,Produto_11,Higiene,45.37,3366.91
2024-03-09,Centro-Oeste,55,Cliente 055,Produto_06,Alimentos,61.67,4868.09
2024-03-09,Norte,105,Cliente 105,Produto_05,Alimentos,73.92,4731.94
2024-03-09,Centro-Oeste,107,Cliente 107,Produto_09,Higiene,65.92,5079.71
2024-03-09,Sudeste,11,Cliente 011,Produto_09,Higiene,132.91,1372.03
2024-03-09,Sul,13,Cliente 013,Produto_08,Alimentos,176.32,3118.4
2024-03-09,Norte,34,Cliente 034,Produto_04,Bebidas,230.31,2635.14
2024-03-09,Nordeste,45,Cliente 045,Produto_04,Bebidas,106.33,3653.07
2024-03-09,Sudeste,32,Cliente 032,Produto_04,Bebidas,90.07,1555.9
2024-03-09,Sul,4,Cliente 004,Produto_05,Alimentos,91.79,3257.27
2024-03-09,Nordeste,76,Cliente 076,Produto_08,Alimentos,164.17,2809.66
2024-03-09,Sudeste,101,Cliente 101,Produto_10,Higiene,39.96,4579.22
2024-03-09,Centro-Oeste,37,Cliente 037,Produto_04,Bebidas,195.24,1269.3
2024-03-09,Centro-Oeste,94,Cliente 094,Produto_02,Bebidas,210.5,2589.29
2024-03-09,Norte,119,Cliente 119,Produto_14,Limpeza,114.87,2637.62
2024-03-09,Nordeste,16,Cliente 016,Produto_08,Alimentos,72.1,1770.69
2024-03-09,Sudeste,17,Cliente 017,Produto_09,Higiene,180.39,2200.5
2024-03-09,Sudeste,53,Cliente 053,Produto_03,Bebidas,38.7,1047.69
2024-03-09,Centro-Oeste,35,Cliente 035,Produto_05,Alimentos,110.27,1108.77
2024-03-09,Norte,87,Cliente 087,Produto_06,Alimentos,149.12,2068.87
2024-03-09,Nordeste,104,Cliente 104,Produto_12,Limpeza,166.99,766.96
2024-03-09,Sudeste,78,Cliente 078,Produto_09,Higiene,115.13,875.58
2024-03-09,Centro-Oeste,55,Cliente 055,Produto_04,Bebidas,84.64,4868.09
2024-03-09,Centro-Oeste,8,Cliente 008,Produto_06,Alimentos,176.85,3192.19
2024-03-09,Sul,75,Cliente 075,Produto_14,Limpeza,53.33,1149.31
2024-03-09,Norte,46,Cliente 046,Produto_10,Higiene,48.73,3120.34
2024-03-09,Centro-Oeste,31,Cliente 031,Produto_05,Alimentos,25.02,1030.59
2024-03-09,Sul,97,Cliente 097,Produto_06,Alimentos,91.61,2878.73
2024-03-09,Sul,18,Cliente 018,Produto_09,Higiene,80.86,3366.91
2024-03-09,Centro-Oeste,118,Cliente 118,Produto_06,Alimentos,129.51,3505.88
2024-03-09,Centro-Oeste,31,Cliente 031,Produto_01,Bebidas,121.67,1030.59
2024-03-09,Centro-Oeste,9,Cliente 009,Produto_02,Bebidas,234.71,2692.74
2024-03-09,Norte,87,Cliente 087,Produto_13,Limpeza,82.73,2068.87
2024-03-09,Centro-Oeste,12,Cliente 012,Produto_02,Bebidas,106.81,1917.65
2024-03-09,Norte,34,Cliente 034,Produto_09,Higiene,107.56,2635.14
2024-03-09,Sul,73,Cliente 073,Produto_07,Alimentos,74.28,2937.93
2024-03-09,Sul,72,Cliente 072,Produto_03,Bebidas,150.8,564.3
2024-03-09,Sudeste,66,Cliente 066,Produto_10,Higiene,200.73,3555.53
2024-03-09,Sul,36,Cliente 036,Produto_11,Higiene,194.92,6862.81
2024-03-09,Sul,72,Cliente 072,Produto_10,Higiene,19.51,564.3
2024-03-09,Sul,63,Cliente 063,Produto_01,Bebidas,127.72,3917.87
2024-03-09,Nordeste,76,Cliente 076,Produto_05,Alimentos,204.29,2809.66
2024-03-09,Nordeste,61,Cliente 061,Produto_07,Alimentos,152.41,2525.26
2024-03-09,Sul,36,Cliente 036,Produto_14,Limpeza,131.79,6862.81
2024-03-09,Sul,2,Cliente 002,Produto_12,Limpeza,72.12,1964.53
2024-03-09,Sudeste,20,Cliente 020,Produto_03,Bebidas,158.62,2358.59
2024-03-09,Nordeste,21,Cliente 021,Produto_14,Limpeza,111.46,321.16
2024-03-10,Sudeste,30,Cliente 030,Produto_04,Bebidas,112.07,649.37
2024-03-10,Norte,100,Cliente 100,Produto_09,Higiene,131.24,3610.95
2024-03-10,Sudeste,23,Cliente 023,Produto_10,Higiene,250.43,2618.46
2024-03-10,Sul,81,Cliente 081,Produto_05,Alimentos,243.17,3635.87
2024-03-10,Nordeste,99,Cliente 099,Produto_05,Alimentos,59.25,2284.33
2024-03-10,Norte,95,Cliente 095,Produto_01,Bebidas,67.87,1438.57
2024-03-10,Centro-Oeste,114,Cliente 114,Produto_13,Limpeza,56.02,627.32
2024-03-10,Centro-Oeste,3,Cliente 003,Produto_03,Bebidas,89.16,2098.28
2024-03-10,Centro-Oeste,3,Cliente 003,Produto_08,Alimentos,214.81,2098.28
2024-03-10,Centro-Oeste,7,Cliente 007,Produto_06,Alimentos,139.85,4724.66
2024-03-10,Sudeste,17,Cliente 017,Produto_10,Higiene,106.22,2200.5
2024-03-10,Nordeste,47,Cliente 047,Produto_06,Alimentos,167.13,1400.82
2024-03-10,Norte,77,Cliente 077,Produto_07,Alimentos,228.75,2614.42
2024-03-10,Nordeste,40,Cliente 040,Produto_03,Bebidas,106.21,793.71
2024-03-10,Sudeste,101,Cliente 101,Produto_12,Limpeza,9.95,4579.22
2024-03-10,Sudeste,57,Cliente 057,Produto_03,Bebidas,104.55,2054.28
2024-03-10,Sul,75,Cliente 075,Produto_05,Alimentos,50.32,1149.31
2024-03-10,Sudeste,103,Cliente 103,Produto_02,Bebidas,60.57,1436.25
2024-03-10,Sudeste,15,Cliente 015,Produto_11,Higiene,32.65,638.77
2024-03-10,Centro-Oeste,35,Cliente 035,Produto_13,Limpeza,70.43,1108.77
2024-03-10,Norte,39,Cliente 039,Produto_10,Higiene,38.08,4429.44
2024-03-10,Sudeste,20,Cliente 020,Produto_11,Higiene,78.82,2358.59
2024-03-10,Sul,84,Cliente 084,Produto_10,Higiene,127.91,4839.84
2024-03-10,Norte,25,Cliente 025,Produto_11,Higiene,97.91,2145.69
2024-03-10,Norte,56,Cliente 056,Produto_04,Bebidas,7.64,3387.57
2024-03-10,Sudeste,15,Cliente 015,Produto_05,Alimentos,168.54,638.77
2024-03-10,Nordeste,61,Cliente 061,Produto_05,Alimentos,96.31,2525.26
2024-03-10,Norte,82,Cliente 082,Produto_13,Limpeza,73.65,3632.77
2024-03-10,Norte,88,Cliente 088,Produto_10,Higiene,215.26,10194.8
2024-03-10,Centro-Oeste,26,Cliente 026,Produto_04,Bebidas,73.48,3130.59
2024-03-10,Sudeste,62,Cliente 062,Produto_10,Higiene,80.94,6503.29
2024-03-10,Sudeste,57,Cliente 057,Produto_05,Alimentos,281.12,2054.28
2024-03-10,Sul,73,Cliente 073,Produto_03,Bebidas,134.29,2937.93
2024-03-10,Centro-Oeste,118,Cliente 118,Produto_09,Higiene,99.47,3505.88
2024-03-10,Sudeste,41,Cliente 041,Produto_01,Bebidas,163.06,500.37
2024-03-10,Norte,111,Cliente 111,Produto_12,Limpeza,142.15,4320.1
2024-03-10,Nordeste,76,Cliente 076,Produto_10,Higiene,144.69,2809.66
2024-03-10,Norte,25,Cliente 025,Produto_07,Alimentos,112.87,2145.69
2024-03-10,Nordeste,64,Cliente 064,Produto_09,Higiene,42.76,1180.38
2024-03-10,Nordeste,21,Cliente 021,Produto_06,Alimentos,40.63,321.16
2024-03-11,Centro-Oeste,31,Cliente 031,Produto_01,Bebidas,101.24,1030.59
2024-03-11,Nordeste,67,Cliente 067,Produto_05,Alimentos,138.64,2091.75
2024-03-11,Sudeste,62,Cliente 062,Produto_05,Alimentos,56.8,6503.29
2024-03-11,Centro-Oeste,112,Cliente 112,Produto_05,Alimentos,164.18,994.71
2024-03-11,Nordeste,60,Cliente 060,Produto_12,Limpeza,196.99,3220.54
2024-03-11,Nordeste,98,Cliente 098,Produto_05,Alimentos,74.62,1257.91
2024-03-11,Norte,111,Cliente 111,Produto_13,Limpeza,77.45,4320.1
2024-03-11,Nordeste,74,Cliente 074,Produto_04,Bebidas,96.65,780.38
2024-03-11,Sul,13,Cliente 013,Produto_09,Higiene,73.79,3118.4
2024-03-11,Sudeste,69,Cliente 069,Produto_01,Bebidas,105.56,3532.96
2024-03-11,Norte,19,Cliente 019,Produto_05,Alimentos,179.95,3032.65
2024-03-11,Centro-Oeste,110,Cliente 110,Produto_10,Higiene,180.45,3461.7
2024-03-11,Centro-Oeste,35,Cliente 035,Produto_05,Alimentos,111.85,1108.77
2024-03-11,Nordeste,104,Cliente 104,Produto_10,Higiene,251.96,766.96
2024-03-11,Sudeste,43,Cliente 043,Produto_12,Limpeza,50.77,3037.79
2024-03-11,Centro-Oeste,7,Cliente 007,Produto_14,Limpeza,220.26,4724.66
2024-03-11,Sudeste,79,Cliente 079,Produto_02,Bebidas,134.23,5238.49
2024-03-11,Norte,46,Cliente 046,Produto_02,Bebidas,183.42,3120.34
2024-03-11,Sudeste,108,Cliente 108,Produto_02,Bebidas,181.58,5843.4
2024-03-11,Centro-Oeste,118,Cliente 118,Produto_10,Higiene,55.64,3505.88
2024-03-11,Sudeste,32,Cliente 032,Produto_01,Bebidas,17.92,1555.9
2024-03-11,Centro-Oeste,55,Cliente 055,Produto_06,Alimentos,25.54,4868.09
2024-03-11,Centro-Oeste,93,Cliente 093,Produto_10,Higiene,168.63,4060.47
2024-03-11,Nordeste,6,Cliente 006,Produto_07,Alimentos,149.37,1648.8
2024-03-11,Sudeste,11,Cliente 011,Produto_06,Alimentos,133.45,1372.03
2024-03-11,Centro-Oeste,37,Cliente 037,Produto_03,Bebidas,107.68,1269.3
2024-03-11,Centro-Oeste,112,Cliente 112,Produto_10,Higiene,145.65,994.71
2024-03-11,Norte,25,Cliente 025,Produto_06,Alimentos,119.7,2145.69
2024-03-11,Sudeste,51,Cliente 051,Produto_06,Alimentos,125.64,8133.11
2024-03-11,Sul,48,Cliente 048,Produto_06,Alimentos,26.94,2977.27
2024-03-11,Norte,111,Cliente 111,Produto_13,Limpeza,138.09,4320.1
2024-03-11,Sudeste,43,Cliente 043,Produto_12,Limpeza,221.51,3037.79
2024-03-11,Nordeste,58,Cliente 058,Produto_11,Higiene,172.14,1306.03
2024-03-11,Nordeste,67,Cliente 067,Produto_07,Alimentos,120.15,2091.75
2024-03-11,Sudeste,50,Cliente 050,Produto_02,Bebidas,144.28,1356.13
2024-03-11,Sudeste,59,Cliente 059,Produto_11,Higiene,230.68,2353.65
2024-03-11,Sudeste,70,Cliente 070,Produto_08,Alimentos,120.47,2361.6
2024-03-11,Centro-Oeste,3,Cliente 003,Produto_14,Limpeza,199.65,2098.28
2024-03-11,Centro-Oeste,26,Cliente 026,Produto_03,Bebidas,129.79,3130.59
2024-03-12,Sul,63,Cliente 063,Produto_09,Higiene,51.44,3917.87
2024-03-12,Norte,19,Cliente 019,Produto_08,Alimentos,70.59,3032.65
2024-03-12,Nordeste,98,Cliente 098,Produto_03,Bebidas,164.53,1257.91
2024-03-12,Centro-Oeste,112,Cliente 112,Produto_06,Alimentos,144.55,994.71
2024-03-12,Nordeste,76,Cliente 076,Produto_07,Alimentos,133.83,2809.66
2024-03-12,Sul,18,Cliente 018,Produto_06,Alimentos,123.95,3366.91
2024-03-12,Centro-Oeste,37,Cliente 037,Produto_11,Higiene,173.47,1269.3
2024-03-12,Norte,102,Cliente 102,Produto_05,Alimentos,135.0,1688.45
2024-03-12,Sul,54,Cliente 054,Produto_07,Alimentos,168.27,4354.92
2024-03-12,Sudeste,43,Cliente 043,Produto_12,Limpeza,97.5,3037.79
2024-03-12,Norte,115,Cliente 115,Produto_04,Bebidas,169.6,6458.49
2024-03-12,Norte,85,Cliente 085,Produto_04,Bebidas,171.6,3985.46
2024-03-12,Norte,24,Cliente 024,Produto_10,Higiene,207.48,10947.0
2024-03-12,Sudeste,20,Cliente 020,Produto_09,Higiene,59.38,2358.59
2024-03-12,Sudeste,15,Cliente 015,Produto_12,Limpeza,106.45,638.77
2024-03-12,Sudeste,52,Cliente 052,Produto_10,Higiene,87.72,3534.41
2024-03-12,Nordeste,61,Cliente 061,Produto_14,Limpeza,5.0,2525.26
2024-03-12,Sul,13,Cliente 013,Produto_08,Alimentos,162.76,3118.4
2024-03-12,Norte,82,Cliente 082,Produto_14,Limpeza,42.46,3632.77
2024-03-12,Centro-Oeste,107,Cliente 107,Produto_01,Bebidas,5.0,5079.71
2024-03-12,Centro-Oeste,107,Cliente 107,Produto_13,Limpeza,155.84,5079.71
2024-03-12,Centro-Oeste,96,Cliente 096,Produto_04,Bebidas,154.69,271.52
2024-03-12,Nordeste,61,Cliente 061,Produto_04,Bebidas,135.34,2525.26
2024-03-12,Nordeste,98,Cliente 098,Produto_03,Bebidas,114.28,1257.91
2024-03-12,Sudeste,17,Cliente 017,Produto_14,Limpeza,151.71,2200.5
2024-03-12,Sul,116,Cliente 116,Produto_01,Bebidas,187.77,622.92
2024-03-12,Centro-Oeste,9,Cliente 009,Produto_07,Alimentos,94.54,2692.74
2024-03-12,Sul,22,Cliente 022,Produto_01,Bebidas,157.86,2449.01
2024-03-12,Sudeste,11,Cliente 011,Produto_01,Bebidas,144.08,1372.03
2024-03-12,Norte,39,Cliente 039,Produto_05,Alimentos,59.89,4429.44
2024-03-12,Norte,42,Cliente 042,Produto_14,Limpeza,100.39,2874.86
2024-03-12,Nordeste,68,Cliente 068,Produto_03,Bebidas,211.29,4153.22
2024-03-12,Sudeste,66,Cliente 066,Produto_06,Alimentos,46.12,3555.53
2024-03-12,Nordeste,44,Cliente 044,Produto_02,Bebidas,105.05,4340.18
2024-03-12,Norte,119,Cliente 119,Produto_13,Limpeza,166.99,2637.62
2024-03-12,Sul,22,Cliente 022,Produto_11,Higiene,38.55,2449.01
2024-03-12,Sul,84,Cliente 084,Produto_09,Higiene,93.47,4839.84
2024-03-12,Sul,72,Cliente 072,Produto_10,Higiene,145.57,564.3
2024-03-12,Norte,119,Cliente 119,Produto_09,Higiene,142.22,2637.62
2024-03-12,Nordeste,120,Cliente 120,Produto_06,Alimentos,208.15,1825.61
2024-03-12,Sul,54,Cliente 054,Produto_14,Limpeza,155.68,4354.92
2024-03-12,Sul,2,Cliente 002,Produto_14,Limpeza,41.97,1964.53
2024-03-12,Sul,2,Cliente 002,Produto_05,Alimentos,24.78,1964.53
2024-03-12,Sul,54,Cliente 054,Produto_14,Limpeza,63.3,4354.92
2024-03-12,Norte,86,Cliente 086,Produto_02,Bebidas,159.93,1282.2
2024-03-12,Centro-Oeste,112,Cliente 112,Produto_12,Limpeza,231.55,994.71
2024-03-12,Centro-Oeste,37,Cliente 037,Produto_08,Alimentos,143.17,1269.3
2024-03-12,Nordeste,68,Cliente 068,Produto_10,Higiene,106.5,4153.22
2024-03-12,Norte,24,Cliente 024,Produto_03,Bebidas,159.12,10947.0
2024-03-12,Norte,105,Cliente 105,Produto_13,Limpeza,117.17,4731.94
2024-03-12,Norte,19,Cliente 019,Produto_04,Bebidas,119.04,3032.65
2024-03-13,Centro-Oeste,37,Cliente 037,Produto_14,Limpeza,93.99,1269.3
2024-03-13,Norte,25,Cliente 025,Produto_10,Higiene,118.65,2145.69
2024-03-13,Centro-Oeste,94,Cliente 094,Produto_01,Bebidas,113.27,2589.29
2024-03-13,Centro-Oeste,91,Cliente 091,Produto_11,Higiene,51.71,5257.22
2024-03-13,Norte,92,Cliente 092,Produto_04,Bebidas,82.54,1354.9
2024-03-13,Centro-Oeste,90,Cliente 090,Produto_14,Limpeza,98.63,1692.94
2024-03-13,Nordeste,68,Cliente 068,Produto_08,Alimentos,116.3,4153.22
2024-03-13,Sudeste,43,Cliente 043,Produto_14,Limpeza,130.99,3037.79
2024-03-13,Centro-Oeste,37,Cliente 037,Produto_05,Alimentos,20.6,1269.3
2024-03-13,Sudeste,57,Cliente 057,Produto_12,Limpeza,140.75,2054.28
2024-03-13,Sudeste,89,Cliente 089,Produto_11,Higiene,55.19,347.23
2024-03-13,Sul,22,Cliente 022,Produto_06,Alimentos,119.02,2449.01
